CODE_PRODUIT;CODE_ADHERENT;CODE_SITE;SURFACE_PREVISIONNELLE
CO0200;0000294745;D404;26.7
CO0200;0000297495;D404;9.63
CO0200;0000298575;D635;10
CO0200;0002036889;D404;4.39
CO0200;0000237276;D105;10
CO0200;0000301606;D105;8.5
CO0200;0000400572;D105;4.78
CO0200;0000400726;D105;3.24
CO0200;0000402002;D105;17
CO0200;0000413431;D105;9.3
CO0200;0000414344;D105;7.3
CO0200;0000437900;D105;10.2
CO0200;0000438003;D105;67.94
CO0200;0000456484;D105;10
CO0200;0000461245;D105;17.44
CO0200;0002036775;D105;4.96
CO0200;0000300118;D416;31
CO0200;0000301882;D102;21
CO0200;0000302326;D416;14
CO0200;0000302402;D445;7.21
CO0200;0000457694;D445;6.61
CO0200;0000464574;D416;6.8
CO0200;0000504069;D416;1.5
CO0200;0000300408;D214;9.42
CO0200;0000300871;D214;3.33
CO0200;0000425124;D012;33
CO0200;0000427126;D210;28.6
CO0200;0000427126;D214;18
CO0200;0000500585;D214;10.53
CO0200;0000281641;D126;30
CO0200;0000290057;D128;6.82
CO0200;0000296714;D201;5.66
CO0200;0000300982;D201;8
CO0200;0000411110;D128;6.06
CO0200;0000417655;D201;15
CO0200;0000419349;D126;11.75
CO0200;0000461520;D201;8
CO0200;0000462583;D201;13.83
CO0200;0000501382;D201;12.55
CO0200;0000504157;D108;8.5
CO0200;0000505012;D201;10
CO0200;0000008007;D017;12.25
CO0200;0000022873;D017;15
CO0200;0000033192;D017;4.4
CO0200;0000033198;D017;5.91
CO0200;0000089989;D017;7.1
CO0200;0000301772;D017;0.52
CO0200;0000503703;D210;18.9
CO0200;0000243756;D106;31.3
CO0200;0000296483;D212;3
CO0200;0000301077;D411;4.69
CO0200;0000302675;D202;10
CO0200;0000502492;D100;7.1
CO0200;0002036594;D411;3.71
CO0200;0000299906;D218;18.88
CO0200;0000465498;D213;9.38
CO0200;0000500387;D204;13
CO0200;0000504433;D204;15.12
CO0200;0000505215;D200;9.89
CO0200;0000506325;D204;10
CO0200;0000109433;D205;8.18
CO0200;0000121697;D424;26
CO0200;0000166303;D424;5.85
CO0200;0000214928;D105;16
CO0200;0000214928;D424;10
CO0200;0000232886;D100;19.46
CO0200;0000242687;D424;16
CO0200;0000259243;D424;11.9
CO0200;0000279509;D126;17
CO0200;0000283698;D424;9.52
CO0200;0000295966;D126;31.78
CO0200;0000299918;D205;11.6
CO0200;0000300056;D210;16.56
CO0200;0000300338;D100;12.7
CO0200;0000302279;D100;11.5
CO0200;0000302662;D100;10
CO0200;0000404906;D110;8.26
CO0200;0000406028;D100;2.25
CO0200;0000408052;D424;8.05
CO0200;0000455364;D424;21.65
CO0200;0000456550;D126;26
CO0200;0000456616;D424;10
CO0200;0000457683;D109;11.55
CO0200;0000460508;D424;3.9
CO0200;0000461674;D424;6.89
CO0200;0000464838;D126;10.5
CO0200;0000500676;D100;16.51
CO0200;0000501566;D100;6.57
CO0200;0000502205;D100;12.08
CO0200;0000503305;D100;10.52
CO0200;0000503855;D100;7.5
CO0200;0000504339;D205;18.13
CO0200;0000505845;D410;10
CO0200;0000506068;D100;3.66
CO0200;0000599105;D100;8.9
CO0200;0002036440;D100;7.7
CO0200;0002036679;D424;1.75
CO0200;0002037006;D126;13.78
CO0200;0002037023;D508;21.81
CO0200;0000104249;D112;8
CO0200;0000235826;D143;41.92
CO0200;0000295295;D114;21
CO0200;0000297594;D112;3.95
CO0200;0000298058;D114;11.25
CO0200;0000299620;D112;7
CO0200;0000299774;D105;10
CO0200;0000300189;D112;9.96
CO0200;0000300485;D112;5.5
CO0200;0000300887;D112;10.9
CO0200;0000407370;D112;6.5
CO0200;0000412903;D112;12
CO0200;0000437209;D112;4
CO0200;0000113531;D416;7.3
CO0200;0000295691;D464;9.74
CO0200;0000299834;D106;18
CO0200;0000300078;D202;8.91
CO0200;0000300665;D212;6.28
CO0200;0000501814;D202;30
CO0200;0000503629;D202;35
CO0200;0000504233;D202;12.85
CO0200;0002037085;D464;15
CO0200;0002037213;D416;6
CO0200;0000045880;D632;4.99
CO0200;0000231719;D405;16
CO0200;0000255647;D402;0.004
CO0200;0000284028;D402;4
CO0200;0000300356;D405;4
CO0200;0000205475;D439;29.12
CO0200;0000241496;D412;12.5
CO0200;0000263871;D442;13.6
CO0200;0000286723;D439;15
CO0200;0000287713;D157;8
CO0200;0000291146;D439;46.22
CO0200;0000295614;D439;10
CO0200;0000299835;D439;5
CO0200;0000299836;D442;7.51
CO0200;0000300396;D442;7
CO0200;0000300905;D440;5.72
CO0200;0000301147;D442;6.39
CO0200;0000301340;D439;12.27
CO0200;0000301496;D439;14
CO0200;0000231524;D462;31.87
CO0200;0000234205;D462;1
CO0200;0000244785;D462;5
CO0200;0000284314;D462;31.63
CO0200;0000285964;D462;14.13
CO0200;0000287592;D462;1
CO0200;0000292634;D217;10
CO0200;0000297992;D216;5
CO0200;0000300041;D217;5
CO0200;0000300892;D216;2
CO0200;0000301494;D462;2
CO0200;0000301669;D216;8
CO0200;0000500101;D216;10
CO0200;0000500572;D216;10.85
CO0200;0000500594;D216;14
CO0200;0000501671;D216;6
CO0200;0000502172;D216;10
CO0200;0000503469;D216;15
CO0200;0000504152;D216;16.45
CO0200;0000504180;D216;54.81
CO0200;0000504954;D217;14.21
CO0200;0000217625;D490;38.23
CO0200;0000255363;D119;7.18
CO0200;0000299954;D490;10.2
CO0200;0000301194;D419;6
CO0200;0000599088;D419;50
CO0200;0000148021;D216;6
CO0200;0000232212;D104;11.28
CO0200;0000297484;D222;6.19
CO0200;0000299814;D222;11.5
CO0200;0000300884;D222;7.98
CO0200;0000391705;D632;18.16
CO0200;0000432560;D126;0.004
CO0200;0000462187;D104;0.001
CO0200;0000462198;D104;62.589
CO0200;0000462220;D104;3.149
CO0200;0000504083;D216;0.002
CO0200;0000504214;D222;9.16
CO0200;0000301022;D653;4.44
CO0200;0000392745;D653;9.89
CO0200;0000230933;D426;15
CO0200;0000281300;D435;7.75
CO0200;0000282499;D652;15
CO0200;0000288087;D157;9
CO0200;0000289496;D405;8.8
CO0200;0000300714;D426;25
CO0200;0000301250;D652;8
CO0200;0000302062;D441;20
CO0200;0000393303;D675;9
CO0200;0000394864;D441;10.88
CO0200;0000103877;D476;17.68
CO0200;0000121786;D456;12
CO0200;0000174696;D223;5.92
CO0200;0000191049;D418;0.001
CO0200;0000228706;D143;0.003
CO0200;0000254367;D223;0.002
CO0200;0000276144;D143;15.97
CO0200;0000279432;D143;7.35
CO0200;0000285777;D456;20.13
CO0200;0000300055;D116;12.71
CO0200;0000429755;D116;6
CO0200;0002037061;D456;16.32
CO0200;0000302237;D617;20
CO0200;0000392198;D649;13.73
CO0200;0000302156;D092;54.58
CO0200;0000391214;D441;11.2
CO0200;0000392025;D672;31.596
CO0200;0000392036;D675;13.51
CO0200;0000392868;D675;13.175
CO0200;0000392893;D647;6.61
CO0200;0000390257;D620;8.08
CO0200;0000391802;D620;28.49
CO0200;0000391887;D620;7.03
CO0200;0000392233;D610;44.3
CO0200;0000392753;D610;10.67
CO0200;0000394780;D610;17.42
CO0200;0000395001;D610;15.08
CO0200;0000033402;D632;30.2
CO0200;0000245513;D633;15
CO0200;0000301331;D631;3.13
CO0200;0000391383;D631;84.76
CO0200;0000391781;D633;18.45
CO0200;0000392053;D633;6.01
CO0200;0000392259;D631;19.34
CO0200;0000392280;D633;20
CO0200;0000394191;D631;8.74
CO0200;0000394265;D633;18.82
CO0200;0000394943;D631;5.12
CO0200;0000394954;D631;25.63
CO0200;0002037277;D633;13.24
CO0200;0000391542;D603;14.21
CO0200;0000392276;D605;3.17
CO0200;0002037039;D603;9.86
CO0200;0000033925;D613;15
CO0200;0000060140;D613;24.99
CO0200;0000391870;D674;12.7
CO0200;0000033478;D021;39.01
CO0200;0000302576;D605;13.74
CO0200;0000391297;D614;14.05
CO0200;0000302243;D666;12
CO0200;0000391310;D669;10
CO0200;0000391726;D669;14.08
CO0200;0000392768;D666;41.73
CO0200;0000393811;D666;3.16
CO0200;0000394322;D666;6.94
CO0200;0000390259;D620;5.9
CO0200;0000391930;D662;6.17
CO0200;0000392049;D620;25.57
CO0200;0000392286;D620;3.65
CO0200;0000393766;D622;9.4
CO0200;0000301892;D657;5.51
CO0200;0000392507;D657;7
CO0200;0000392908;D657;9.59
CO0200;0000394794;D680;9
CO0200;0000395394;D658;24.35
CO0200;0000033418;D014;9
CO0200;0000045671;D062;30
CO0200;0000053031;D009;9.59
CO0200;0000054234;D056;16.88
CO0200;0000081335;D059;0.502
CO0200;0000300897;D014;15
CO0200;0000300897;D614;21.31
CO0200;0000301185;D056;7
CO0200;0000033355;D032;7
CO0200;0000066815;D013;28.64
CO0200;0000085802;D041;11
CO0200;0000087045;D041;10
CO0200;0000301319;D031;9
CO0200;0000302446;D031;11.86
CO0200;0000088698;D049;11
CO0200;0000010116;D026;14
CO0200;0000021206;D026;11
CO0200;0000033281;D065;33
CO0200;0000041408;D015;2
CO0200;0000045902;D026;10
CO0200;0000300962;D016;20
CO0200;0000301126;D508;26
CO0200;0000301158;D010;3
CO0200;0000302623;D010;12
CO0200;0000382236;D026;1.83
CO0200;0000383813;D016;7
CO0200;0000018990;D508;10
CO0200;0000030711;D508;25
CO0200;0000033280;D026;2.74
CO0200;0000033900;D508;28
CO0200;0000034204;D508;9.51
CO0200;0000380668;D508;23.39
CO0200;0000381076;D026;13
CO0200;0000382813;D508;8.6
CO0200;0000382816;D508;30
CO0200;0000382819;D508;4.08
CO0200;0000384032;D508;6
CO0200;0000385409;D508;15.96
CO0203;0000458926;D410;14.052
CO0203;0000089989;D017;6.666
CO0203;0000146556;D411;34.63
CO0203;0000194687;D411;17.001
CO0203;0000301086;D411;4.692
CO0203;0000235826;D143;41.918
CO0203;0000300189;D112;9.963
CO0203;0000301307;D143;12.134
CO0203;0000255647;D402;9.156
CO0203;0000290805;D439;10.094
CO0203;0000291410;D442;23.72
CO0203;0000301340;D439;12.265
CO0203;0000183298;D217;48.051
CO0203;0000244785;D462;13.934
CO0203;0000300689;D217;8.46
CO0203;0000501661;D216;18.896
CO0203;0000300661;D222;7.014
CO0203;0000432560;D222;18.586
CO0203;0000462187;D222;28.599
CO0203;0000462220;D222;35.491
CO0203;0000503633;D222;14.79
CO0203;0000504083;D222;8.378
CO0203;0000504166;D222;9.712
CO0203;0000504205;D222;19.173
CO0203;0000103609;D456;56.272
CO0203;0000191049;D418;13.399
CO0203;0000228706;D116;14.947
CO0203;0000250502;D456;15.63
CO0203;0000254367;D418;15.158
CO0203;0000300904;D116;11.813
CO0203;0000421263;D116;19.92
CO0203;0000425982;D116;22.981
CO0203;0000426455;D116;16.564
CO0203;0000392025;D672;7.534
CO0203;0000392036;D675;12
CO0203;0000392868;D675;11.495
CO0203;0000392960;D675;7.408
CO0203;0000302502;D666;2.402
CO0203;0000392250;D666;13.103
CO0203;0000081335;D059;30.058
CO0203;0000033934;D041;9.056
CO0203;0000033982;D026;11.023
CO0203;0000301257;D508;9.004
CO0203;0000382813;D508;3.58
CO0203;0000382816;D508;13.279
CO0300;0000301797;D606;3.96
CO0300;0000302235;D616;10
CO0300;0000380737;D606;14.15
CO0300;0000390604;D621;11.21
CO0300;0000390732;D628;3
CO0300;0000391348;D621;12.94
CO0300;0000391421;D621;21.04
CO0300;0000391762;D621;30.18
CO0300;0000391867;D621;13.53
CO0300;0000392325;D621;23.9
CO0300;0000392723;D612;26.18
CO0300;0000393361;D638;5.05
CO0300;0000393614;D622;10.4
CO0300;0000393629;D676;18.34
CO0300;0000394799;D611;3.99
CO0300;0002037126;D628;22.37
CO0300;0000302055;D608;16.81
CO0300;0000302284;D608;14.86
CO0300;0000390446;D608;3.36
CO0300;0000391238;D609;0.73
CO0300;0000391371;D609;7.38
CO0300;0000391547;D612;8.52
CO0300;0000391569;D609;4.72
CO0300;0000391886;D609;10
CO0300;0000392131;D612;5.17
CO0300;0000392209;D612;5
CO0300;0000392379;D612;3.85
CO0300;0000392501;D609;8.58
CO0300;0000392588;D612;14
CO0300;0000392588;D615;12.1
CO0300;0000392632;D612;20
CO0300;0000393044;D609;15
CO0300;0000393472;D608;3
CO0300;0000393711;D608;3.51
CO0300;0000393776;D676;8.7
CO0300;0000394243;D609;7.21
CO0300;0000394915;D612;3.98
CO0300;0002036517;D608;2.87
CO0300;0002036909;D608;4.05
CO0300;0000302028;D677;30
CO0300;0000302601;D286;4.82
CO0300;0000390236;D677;21.22
CO0300;0000391564;D628;25.8
CO0300;0000391566;D677;20
CO0300;0000391666;D639;6.32
CO0300;0000391809;D638;20
CO0300;0000392590;D677;24.77
CO0300;0000393161;D639;20.9
CO0300;0000393297;D676;1.53
CO0300;0000394497;D628;11.24
CO0300;0000394751;D676;30
CO0300;0002036725;D677;9.83
CO0300;0000033248;D704;10.1
CO0300;0000045427;D606;6
CO0300;0000300963;D704;10
CO0300;0000301226;D704;24
CO0300;0000301441;D704;10.96
CO0300;0000381561;D053;10
CO0300;0000383358;D520;8
CO0300;0000384650;D520;14
CO0300;0000385368;D606;17.67
CO0300;0000387059;D624;11.02
CO0300;0000390638;D679;3.6
CO0300;0000390645;D520;6.2
CO0300;0000391459;D520;16.5
CO0300;0002037203;D053;8
CO0300;0000040097;D044;42.28
CO0300;0000387400;D053;18
CO0300;0000387737;D053;10
CO0300;0000387796;D053;5
CO0300;0000387872;D053;4.6
CO0300;0000300166;D679;8.29
CO0300;0000381993;D679;4
CO0300;0000387562;D678;22
CO0300;0000390622;D679;0.8
CO0300;0000390808;D679;4.14
CO0300;0000391849;D639;9.97
CO0300;0000392634;D639;27.22
CO0300;0000392980;D679;15.83
CO0300;0000393793;D679;12.81
CO0300;0000393975;D638;15
CO0300;0000395140;D638;7
CO0300;0002036888;D612;10.84
CO0300;0002037147;D679;4.17
CO0300;0000301263;D615;10
CO0300;0000383830;D624;5
CO0300;0000391644;D602;9.73
CO0300;0000391936;D602;15
CO0300;0000392552;D624;15
CO0300;0000392553;D624;7.42
CO0300;0000392558;D602;2
CO0300;0000392586;D602;8.26
CO0300;0000392600;D615;6.6
CO0300;0000393677;D676;1.81
CO0300;0000394551;D612;16.55
CO0300;0000301231;D700;9
CO0300;0000301552;D629;18
CO0300;0000301924;D629;25.39
CO0300;0000302106;D628;18
CO0300;0000363482;D711;16
CO0300;0000390477;D628;26.84
CO0300;0000390608;D629;16.33
CO0300;0000391243;D621;9
CO0300;0000391649;D628;10
CO0300;0000391670;D628;15
CO0300;0000391727;D629;15
CO0300;0000391812;D700;4
CO0300;0000392120;D639;25
CO0300;0000392157;D629;28.32
CO0300;0000392604;D628;14
CO0300;0000393947;D638;15
CO0300;0000394798;D627;25.7
CO0300;0000394866;D678;10
CO0300;0000395131;D628;10.67
CO0300;0000395253;D606;22
CO0300;0002036751;D627;30
CO0300;0002036937;D628;7
CO0300;0002037211;D629;10
CO0300;0000383792;D519;10.99
CO0300;0000032163;D525;13.85
CO0300;0000033183;D525;13.18
CO0300;0000033547;D519;17.18
CO0300;0000034366;D519;8.62
CO0300;0000044604;D054;10
CO0300;0000044604;D519;7
CO0300;0000087566;D519;16
CO0300;0000300225;D519;8
CO0300;0000302193;D517;6.92
CO0300;0000302383;D606;4.2
CO0300;0000302608;D525;10.92
CO0300;0000381003;D517;15
CO0300;0000381164;D517;22.52
CO0300;0000381289;D519;6.8
CO0300;0000381297;D519;3.76
CO0300;0000381364;D517;20.53
CO0300;0000381936;D519;5.6
CO0300;0000383296;D519;10.06
CO0300;0000384386;D525;7
CO0300;0000384451;D517;15.06
CO0300;0000385474;D519;13.09
CO0300;0002037076;D525;6.5
CO0300;0000302533;D708;8
CO0300;0000362863;D700;12
CO0300;0000362886;D700;3.5
CO0300;0000363506;D708;4
CO0300;0000364534;D700;16
CO0300;0002037017;D708;5
CO0300;0000363760;D705;8
CO0300;0000363807;D705;4
CO0300;0000363957;D705;30
CO0300;0000363971;D705;7
CO0300;0000363976;D705;3.7
CO0300;0000364083;D705;10
CO0300;0000364089;D705;3.6
CO0300;0000364094;D705;10
CO0300;0000364315;D705;3
CO0300;0000364804;D705;3
CO0300;0000364808;D705;1.01
CO0300;0000364876;D705;5
CO0300;0000365027;D705;7
CO0300;0000365041;D705;4
CO0300;0002036681;D705;3
CO0300;0000015486;D003;1.93
CO0300;0000033209;D003;5.2
CO0300;0000033425;D046;12.67
CO0300;0000034284;D003;3.8
CO0300;0000035525;D003;46
CO0300;0000090047;D003;14.56
CO0300;0000299888;D003;6.04
CO0300;0000300359;D087;20
CO0300;0002036574;D003;5
CO0300;0000295988;D410;4.15
CO0300;0000599067;D017;21.71
CO0300;0000401903;D107;1.8
CO0300;0000300502;D220;2
CO0300;0000501863;D213;10
CO0300;0000504261;D200;23
CO0300;0000003103;D008;2
CO0300;0000006971;D008;17.09
CO0300;0000009764;D008;3
CO0300;0000014755;D046;7.6
CO0300;0000020729;D008;7.47
CO0300;0000033250;D008;7.94
CO0300;0000033264;D008;5
CO0300;0000033417;D008;18.57
CO0300;0000033761;D008;5
CO0300;0000033812;D008;12
CO0300;0000033863;D008;13.53
CO0300;0000033980;D008;9
CO0300;0000034014;D040;8.06
CO0300;0000034068;D008;4.22
CO0300;0000034152;D040;10
CO0300;0000034183;D008;16.27
CO0300;0000037257;D008;1
CO0300;0000045221;D018;31.89
CO0300;0000045414;D008;7.32
CO0300;0000088910;D008;20
CO0300;0000134876;D635;14.71
CO0300;0000156462;D404;3
CO0300;0000207313;D635;7.9
CO0300;0000289771;D635;50
CO0300;0000294745;D404;14
CO0300;0000299962;D008;18.15
CO0300;0000300748;D040;9
CO0300;0000300967;D635;22.89
CO0300;0000301744;D046;10
CO0300;0000302290;D490;6.89
CO0300;0000302508;D008;7
CO0300;0000390351;D019;6
CO0300;0000391365;D632;13.99
CO0300;0000302326;D416;16
CO0300;0000504069;D416;5
CO0300;0000033147;D034;19
CO0300;0000087920;D065;7.01
CO0300;0000302261;D063;10.98
CO0300;0000500466;D210;6
CO0300;0000504112;D210;12.2
CO0300;0000033717;D087;7
CO0300;0000034925;D003;12.62
CO0300;0000041418;D034;8
CO0300;0000146556;D411;24.6
CO0300;0000194687;D411;4.1
CO0300;0000299796;D411;4.43
CO0300;0000300054;D411;2.29
CO0300;0000300724;D109;8.37
CO0300;0000301077;D411;6.57
CO0300;0000301909;D411;14.86
CO0300;0000457221;D411;11
CO0300;0000503951;D109;2.2
CO0300;0000504197;D212;15.8
CO0300;0000504285;D102;25.3
CO0300;0002036951;D411;3.2
CO0300;0000301642;D204;2.51
CO0300;0000501199;D204;10.32
CO0300;0000504864;D204;10.87
CO0300;0000505215;D200;11.83
CO0300;0000301221;D424;7.6
CO0300;0000302229;D100;2.95
CO0300;0000302488;D126;8.5
CO0300;0000505923;D100;4.46
CO0300;0000104249;D112;3
CO0300;0000279806;D114;5.51
CO0300;0000300887;D112;7.05
CO0300;0000407370;D143;20
CO0300;0000412903;D112;12
CO0300;0000437209;D111;5
CO0300;0002037605;D112;14.04
CO0300;0000088853;D464;12.7
CO0300;0000295691;D464;12.77
CO0300;0000503944;D106;0.01
CO0300;0000001704;D632;7.02
CO0300;0000022436;D632;4.09
CO0300;0000023526;D632;7.59
CO0300;0000033175;D020;23.07
CO0300;0000033821;D632;7.33
CO0300;0000033835;D059;10.6
CO0300;0000034032;D020;20.12
CO0300;0000087094;D632;20
CO0300;0000233193;D635;28.87
CO0300;0000250251;D402;24.27
CO0300;0000300058;D490;22.01
CO0300;0000301613;D037;6.66
CO0300;0000301622;D632;9.1
CO0300;0000302060;D632;1.39
CO0300;0000384702;D020;6.57
CO0300;0000391359;D635;9.92
CO0300;0000391454;D632;24.01
CO0300;0000392608;D632;23.46
CO0300;0002036581;D635;10
CO0300;0002036778;D020;12.18
CO0300;0002037181;D632;4
CO0300;0000124142;D440;19.52
CO0300;0000205475;D439;15.42
CO0300;0000251004;D442;5.85
CO0300;0000286635;D440;5.32
CO0300;0000286723;D439;4.81
CO0300;0000286756;D440;8.05
CO0300;0000290244;D412;11.6
CO0300;0000290805;D439;5.75
CO0300;0000293611;D442;9.16
CO0300;0000295614;D439;10.85
CO0300;0000297055;D439;10
CO0300;0000299444;D439;12
CO0300;0000299836;D442;11.18
CO0300;0000300396;D442;9.8
CO0300;0000300905;D440;11.04
CO0300;0000301298;D439;13
CO0300;0000301322;D115;4.71
CO0300;0000302322;D115;4.28
CO0300;0000302549;D435;10
CO0300;0000234205;D462;2
CO0300;0000287592;D462;2
CO0300;0000500618;D472;4.51
CO0300;0000111733;D490;39
CO0300;0000217625;D490;34.58
CO0300;0000243245;D490;16
CO0300;0000243537;D419;16.34
CO0300;0000268793;D119;8
CO0300;0000299954;D490;6.96
CO0300;0000300542;D490;27
CO0300;0000300719;D490;4.69
CO0300;0000301360;D490;6
CO0300;0000301629;D271;12.3
CO0300;0000301866;D490;9
CO0300;0000301887;D490;8
CO0300;0000409086;D119;7
CO0300;0000409196;D119;6
CO0300;0000432758;D119;2.98
CO0300;0000436166;D490;31.92
CO0300;0000436870;D490;6
CO0300;0000437132;D490;14
CO0300;0000599088;D419;25
CO0300;0002036994;D490;2
CO0300;0002037103;D119;2
CO0300;0000102856;D108;24.5
CO0300;0000231905;D216;14
CO0300;0000299877;D222;2.93
CO0300;0000300474;D209;8.58
CO0300;0000432560;D126;4.62
CO0300;0000462165;D472;5.15
CO0300;0000501236;D209;3.67
CO0300;0000504166;D209;7.47
CO0300;0002036952;D222;7
CO0300;0000301436;D644;5
CO0300;0000302046;D644;9.05
CO0300;0000302046;D658;4.5
CO0300;0000390544;D644;17.28
CO0300;0000390899;D641;2
CO0300;0000391805;D641;5
CO0300;0000392135;D644;15.62
CO0300;0000392141;D644;1.93
CO0300;0000392191;D644;5
CO0300;0000392236;D641;32.27
CO0300;0000392437;D641;20
CO0300;0000394961;D644;3.93
CO0300;0002036929;D642;5.77
CO0300;0002036940;D644;5
CO0300;0000301022;D653;6.88
CO0300;0000391325;D653;12.99
CO0300;0000391488;D642;9.73
CO0300;0000392030;D653;13.31
CO0300;0000392225;D656;29.44
CO0300;0000392745;D653;11.4
CO0300;0000392780;D642;11.17
CO0300;0000392833;D281;11.52
CO0300;0000392837;D653;16.62
CO0300;0000392861;D642;47.46
CO0300;0000393028;D653;12.89
CO0300;0002036869;D642;8.54
CO0300;0000117777;D441;4.08
CO0300;0000291399;D435;5
CO0300;0000300465;D441;19.88
CO0300;0000302068;D271;5.43
CO0300;0000391625;D441;14
CO0300;0000391634;D441;4.9
CO0300;0000392251;D654;39.76
CO0300;0000392545;D654;15
CO0300;0000392976;D435;25
CO0300;0000394577;D654;15
CO0300;0002036625;D652;15.58
CO0300;0000250502;D456;22.1
CO0300;0000278090;D115;11.89
CO0300;0000297374;D115;13.27
CO0300;0000301863;D418;10
CO0300;0000421263;D116;7.5
CO0300;0000423001;D115;7.69
CO0300;0000425982;D116;7.54
CO0300;0000301311;D617;31.82
CO0300;0000301315;D670;10
CO0300;0000301390;D670;15
CO0300;0000302049;D670;20
